time,ticker,volume,open,curr
2018-07-06T13:00:00Z,KSON,1030,1012,1014
2018-07-06T13:00:00Z,LDSC,124770,14,16
2018-07-06T13:00:00Z,LUPE,1000,12,13
2018-07-06T13:00:00Z,MPC,25100,16,16
2018-07-06T13:00:00Z,MYNC,24533,12,11
2018-07-06T13:00:00Z,NAKR,5500,11,12
2018-07-06T13:00:00Z,NATN,518269,16,15
2018-07-06T13:00:00Z,PDSS,23333,12,11
2018-07-06T13:00:00Z,PEOP,170820,15,14
2018-07-06T13:00:00Z,POWR,0,6,6
2018-07-06T13:00:00Z,SHRX,230633,11,10
2018-07-06T13:00:00Z,SKBD,1700,25,25
2018-07-06T13:00:00Z,SKEI,0,6,7
2018-07-06T13:00:00Z,SMUG,221871,15,16
2018-07-06T13:00:00Z,SSS,2034,32,36
2018-07-06T13:00:00Z,STFP,0,7,7
2018-07-06T13:00:00Z,SWNC,3056,19,18
2018-07-06T13:00:00Z,TAG,1368,47,49
2018-07-06T13:00:00Z,TNAH,1000,20,20
2018-07-06T13:00:00Z,TNPT,170655,14,14
2018-07-06T13:00:00Z,TPEG,0,8,9
2018-07-06T13:00:00Z,TPP,0,9,8
2018-07-06T13:00:00Z,TSRC,5,19,20
2018-07-06T13:00:00Z,UNIB,180550,17,15
2018-07-06T13:00:00Z,VPTS,2009,1493,1496
2018-07-06T13:00:00Z,YIPP,0,12,13
2018-07-06T13:30:00Z,AAVL,0,6,7
2018-07-06T13:30:00Z,ACFI,0,9,8
2018-07-06T13:30:00Z,BB,0,9,7
2018-07-06T13:30:00Z,BOTT,1720,18,17
2018-07-06T13:30:00Z,BUZZ,25,79,73
2018-07-06T13:30:00Z,CHIA,1045,58,64
2018-07-06T13:30:00Z,CHPS,10000,10,7
2018-07-06T13:30:00Z,COFL,0,6,6
2018-07-06T13:30:00Z,CYBU,0,6,6
2018-07-06T13:30:00Z,DROO,1050,20,20
2018-07-06T13:30:00Z,EEEEE,0,8,8
2018-07-06T13:30:00Z,FAER,14245,17,17
2018-07-06T13:30:00Z,FISH,510,37,37
2018-07-06T13:30:00Z,HELT,1433,62,61
2018-07-06T13:30:00Z,HUW,4550,17,20
2018-07-06T13:30:00Z,KAUF,1100,17,17
2018-07-06T13:30:00Z,KBAT,1000,13,14
2018-07-06T13:30:00Z,KSON,1030,1012,1016
2018-07-06T13:30:00Z,LDSC,127803,14,16
2018-07-06T13:30:00Z,LUPE,1000,12,13
2018-07-06T13:30:00Z,MPC,33100,16,16
2018-07-06T13:30:00Z,MYNC,38533,12,10
2018-07-06T13:30:00Z,NAKR,5500,11,12
2018-07-06T13:30:00Z,NATN,525269,16,14
2018-07-06T13:30:00Z,PDSS,24333,12,11
2018-07-06T13:30:00Z,PEOP,170820,15,14
2018-07-06T13:30:00Z,POWR,0,6,6
2018-07-06T13:30:00Z,SHRX,241633,11,10
2018-07-06T13:30:00Z,SKBD,1700,25,25
2018-07-06T13:30:00Z,SKEI,0,6,7
2018-07-06T13:30:00Z,SMUG,231196,15,16
2018-07-06T13:30:00Z,SSS,2034,32,35
2018-07-06T13:30:00Z,STFP,0,7,7
2018-07-06T13:30:00Z,SWNC,3056,19,18
2018-07-06T13:30:00Z,TAG,1368,47,49
2018-07-06T13:30:00Z,TNAH,1000,20,20
2018-07-06T13:30:00Z,TNPT,170655,14,13
2018-07-06T13:30:00Z,TPEG,0,8,9
2018-07-06T13:30:00Z,TPP,0,9,8
2018-07-06T13:30:00Z,TSRC,105,19,20
2018-07-06T13:30:00Z,UNIB,270375,17,15
2018-07-06T13:30:00Z,VPTS,2009,1493,1494
2018-07-06T13:30:00Z,YIPP,0,12,13
2018-07-06T14:00:00Z,AAVL,0,6,7
2018-07-06T14:00:00Z,ACFI,0,9,8
2018-07-06T14:00:00Z,BB,0,9,7
2018-07-06T14:00:00Z,BOTT,1720,18,17
2018-07-06T14:00:00Z,BUZZ,1025,79,70
2018-07-06T14:00:00Z,CHIA,1045,58,64
2018-07-06T14:00:00Z,CHPS,10000,10,7
2018-07-06T14:00:00Z,COFL,0,6,6
2018-07-06T14:00:00Z,CYBU,0,6,6
2018-07-06T14:00:00Z,DROO,2050,20,19
2018-07-06T14:00:00Z,EEEEE,0,8,8
2018-07-06T14:00:00Z,FAER,15245,17,17
2018-07-06T14:00:00Z,FISH,510,37,38
2018-07-06T14:00:00Z,HELT,1433,62,59
2018-07-06T14:00:00Z,HUW,5550,17,20
2018-07-06T14:00:00Z,KAUF,2100,17,17
2018-07-06T14:00:00Z,KBAT,1000,13,14
2018-07-06T14:00:00Z,KSON,1030,1012,1019
2018-07-06T14:00:00Z,LDSC,131103,14,16
2018-07-06T14:00:00Z,LUPE,1000,12,13
2018-07-06T14:00:00Z,MPC,37100,16,16
2018-07-06T14:00:00Z,MYNC,49866,12,10
2018-07-06T14:00:00Z,NAKR,5500,11,12
2018-07-06T14:00:00Z,NATN,525269,16,14
2018-07-06T14:00:00Z,PDSS,31667,12,10
2018-07-06T14:00:00Z,PEOP,170820,15,14
2018-07-06T14:00:00Z,POWR,0,6,6
2018-07-06T14:00:00Z,SHRX,258966,11,10
2018-07-06T14:00:00Z,SKBD,1700,25,25
2018-07-06T14:00:00Z,SKEI,0,6,7
2018-07-06T14:00:00Z,SMUG,236396,15,16
2018-07-06T14:00:00Z,SSS,2034,32,36
2018-07-06T14:00:00Z,STFP,0,7,7
2018-07-06T14:00:00Z,SWNC,3056,19,18
2018-07-06T14:00:00Z,TAG,1368,47,48
2018-07-06T14:00:00Z,TNAH,1000,20,20
2018-07-06T14:00:00Z,TNPT,171655,14,13
2018-07-06T14:00:00Z,TPEG,0,8,9
2018-07-06T14:00:00Z,TPP,0,9,8
2018-07-06T14:00:00Z,TSRC,105,19,20
2018-07-06T14:00:00Z,UNIB,358125,17,15
2018-07-06T14:00:00Z,VPTS,2009,1493,1492
2018-07-06T14:00:00Z,YIPP,0,12,13
2018-07-06T14:30:00Z,AAVL,0,6,7
2018-07-06T14:30:00Z,ACFI,0,9,8
2018-07-06T14:30:00Z,BB,0,9,7
2018-07-06T14:30:00Z,BOTT,2735,18,17
2018-07-06T14:30:00Z,BUZZ,1025,79,73
2018-07-06T14:30:00Z,CHIA,2055,58,67
2018-07-06T14:30:00Z,CHPS,10000,10,7
2018-07-06T14:30:00Z,COFL,0,6,6
2018-07-06T14:30:00Z,CYBU,0,6,6
2018-07-06T14:30:00Z,DROO,2050,20,19
2018-07-06T14:30:00Z,EEEEE,0,8,8
2018-07-06T14:30:00Z,FAER,15270,17,17
2018-07-06T14:30:00Z,FISH,30,37,39
2018-07-06T14:30:00Z,HELT,2448,62,57
2018-07-06T14:30:00Z,HUW,5550,17,20
2018-07-06T14:30:00Z,KAUF,2115,17,17
2018-07-06T14:30:00Z,KBAT,1000,13,14
2018-07-06T14:30:00Z,KSON,2030,1012,1018
2018-07-06T14:30:00Z,LDSC,135118,14,16
2018-07-06T14:30:00Z,LUPE,1000,12,13
2018-07-06T14:30:00Z,MPC,40100,16,16
2018-07-06T14:30:00Z,MYNC,50866,12,11
2018-07-06T14:30:00Z,NAKR,5500,11,12
2018-07-06T14:30:00Z,NATN,525269,16,14
2018-07-06T14:30:00Z,PDSS,42167,12,10
2018-07-06T14:30:00Z,PEOP,170820,15,13
2018-07-06T14:30:00Z,POWR,0,6,6
2018-07-06T14:30:00Z,SHRX,272466,11,10
2018-07-06T14:30:00Z,SKBD,1700,25,25
2018-07-06T14:30:00Z,SKEI,0,6,7
2018-07-06T14:30:00Z,SMUG,242421,15,16
2018-07-06T14:30:00Z,SSS,2034,32,37
2018-07-06T14:30:00Z,STFP,0,7,7
2018-07-06T14:30:00Z,SWNC,3056,19,18
2018-07-06T14:30:00Z,TAG,1368,47,49
2018-07-06T14:30:00Z,TNAH,1000,20,20
2018-07-06T14:30:00Z,TNPT,172655,14,13
2018-07-06T14:30:00Z,TPEG,0,8,8
2018-07-06T14:30:00Z,TPP,0,9,9
2018-07-06T14:30:00Z,TSRC,1105,19,19
2018-07-06T14:30:00Z,UNIB,468378,17,15
2018-07-06T14:30:00Z,VPTS,3009,1493,1494
2018-07-06T14:30:00Z,YIPP,0,12,13
2018-07-06T15:00:00Z,AAVL,0,6,7
2018-07-06T15:00:00Z,ACFI,0,9,8
2018-07-06T15:00:00Z,BB,0,9,7
2018-07-06T15:00:00Z,BOTT,3735,18,17
2018-07-06T15:00:00Z,BUZZ,1025,79,75
2018-07-06T15:00:00Z,CHIA,2055,58,64
2018-07-06T15:00:00Z,CHPS,10000,10,7
2018-07-06T15:00:00Z,COFL,0,6,6
2018-07-06T15:00:00Z,CYBU,0,6,6
2018-07-06T15:00:00Z,DROO,2150,20,19
2018-07-06T15:00:00Z,EEEEE,0,8,8
2018-07-06T15:00:00Z,FAER,15370,17,17
2018-07-06T15:00:00Z,FISH,30,37,39
2018-07-06T15:00:00Z,HELT,4448,62,59
2018-07-06T15:00:00Z,HUW,5600,17,20
2018-07-06T15:00:00Z,KAUF,2515,17,18
2018-07-06T15:00:00Z,KBAT,1000,13,14
2018-07-06T15:00:00Z,KSON,2030,1012,1017
2018-07-06T15:00:00Z,LDSC,136418,14,17
2018-07-06T15:00:00Z,LUPE,1000,12,14
2018-07-06T15:00:00Z,MPC,45200,16,16
2018-07-06T15:00:00Z,MYNC,50866,12,11
2018-07-06T15:00:00Z,NAKR,5500,11,12
2018-07-06T15:00:00Z,NATN,525269,16,14
2018-07-06T15:00:00Z,PDSS,50517,12,10
2018-07-06T15:00:00Z,PEOP,170820,15,13
2018-07-06T15:00:00Z,POWR,0,6,6
2018-07-06T15:00:00Z,SHRX,283766,11,10
2018-07-06T15:00:00Z,SKBD,1700,25,24
2018-07-06T15:00:00Z,SKEI,0,6,7
2018-07-06T15:00:00Z,SMUG,258021,15,16
2018-07-06T15:00:00Z,SSS,2134,32,36
2018-07-06T15:00:00Z,STFP,0,7,7
2018-07-06T15:00:00Z,SWNC,3056,19,18
2018-07-06T15:00:00Z,TAG,1368,47,50
2018-07-06T15:00:00Z,TNAH,1000,20,20
2018-07-06T15:00:00Z,TNPT,174655,14,13
2018-07-06T15:00:00Z,TPEG,0,8,8
2018-07-06T15:00:00Z,TPP,6350,9,10
2018-07-06T15:00:00Z,TSRC,1105,19,19
2018-07-06T15:00:00Z,UNIB,585168,17,15
2018-07-06T15:00:00Z,VPTS,3009,1493,1494
2018-07-06T15:00:00Z,YIPP,0,12,13
2018-07-06T15:30:00Z,AAVL,0,6,8
2018-07-06T15:30:00Z,ACFI,0,9,8
2018-07-06T15:30:00Z,BB,0,9,7
2018-07-06T15:30:00Z,BOTT,6945,18,17
2018-07-06T15:30:00Z,BUZZ,1025,79,77
2018-07-06T15:30:00Z,CHIA,2055,58,64
2018-07-06T15:30:00Z,CHPS,10000,10,7
2018-07-06T15:30:00Z,COFL,0,6,7
2018-07-06T15:30:00Z,CYBU,0,6,6
2018-07-06T15:30:00Z,DROO,2150,20,19
2018-07-06T15:30:00Z,EEEEE,0,8,8
2018-07-06T15:30:00Z,FAER,16580,17,17
2018-07-06T15:30:00Z,FISH,30,37,40
2018-07-06T15:30:00Z,HELT,4448,62,61
2018-07-06T15:30:00Z,HUW,5600,17,20
2018-07-06T15:30:00Z,KAUF,2515,17,18
2018-07-06T15:30:00Z,KBAT,1000,13,14
2018-07-06T15:30:00Z,KSON,2030,1012,1019
2018-07-06T15:30:00Z,LDSC,139378,14,17
2018-07-06T15:30:00Z,LUPE,1000,12,14
2018-07-06T15:30:00Z,MPC,45960,16,17
2018-07-06T15:30:00Z,MYNC,51866,12,11
2018-07-06T15:30:00Z,NAKR,5500,11,12
2018-07-06T15:30:00Z,NATN,525269,16,14
2018-07-06T15:30:00Z,PDSS,56517,12,10
2018-07-06T15:30:00Z,PEOP,170820,15,13
2018-07-06T15:30:00Z,POWR,0,6,6
2018-07-06T15:30:00Z,SHRX,296766,11,10
2018-07-06T15:30:00Z,SKBD,1700,25,24
2018-07-06T15:30:00Z,SKEI,0,6,7
2018-07-06T15:30:00Z,SMUG,269421,15,16
2018-07-06T15:30:00Z,SSS,3134,32,36
2018-07-06T15:30:00Z,STFP,0,7,7
2018-07-06T15:30:00Z,SWNC,3056,19,18
2018-07-06T15:30:00Z,TAG,1368,47,48
2018-07-06T15:30:00Z,TNAH,1002,20,20
2018-07-06T15:30:00Z,TNPT,174655,14,13
2018-07-06T15:30:00Z,TPEG,0,8,8
2018-07-06T15:30:00Z,TPP,11350,9,10
2018-07-06T15:30:00Z,TSRC,1105,19,19
2018-07-06T15:30:00Z,UNIB,696529,17,15
2018-07-06T15:30:00Z,VPTS,3612,1493,1494
2018-07-06T15:30:00Z,YIPP,0,12,13
2018-07-06T16:00:00Z,AAVL,0,6,8
2018-07-06T16:00:00Z,ACFI,0,9,8
2018-07-06T16:00:00Z,BB,0,9,7
2018-07-06T16:00:00Z,BOTT,8945,18,18
2018-07-06T16:00:00Z,BUZZ,1025,79,74
2018-07-06T16:00:00Z,CHIA,2055,58,63
2018-07-06T16:00:00Z,CHPS,10000,10,7
2018-07-06T16:00:00Z,COFL,0,6,7
2018-07-06T16:00:00Z,CYBU,0,6,6
2018-07-06T16:00:00Z,DROO,2150,20,20
2018-07-06T16:00:00Z,EEEEE,0,8,8
2018-07-06T16:00:00Z,FAER,17680,17,17
2018-07-06T16:00:00Z,FISH,30,37,40
2018-07-06T16:00:00Z,HELT,4448,62,59
2018-07-06T16:00:00Z,HUW,5600,17,20
2018-07-06T16:00:00Z,KAUF,2515,17,18
2018-07-06T16:00:00Z,KBAT,54000,13,15
2018-07-06T16:00:00Z,KSON,2030,1012,1021
2018-07-06T16:00:00Z,LDSC,140378,14,17
2018-07-06T16:00:00Z,LUPE,1000,12,14
2018-07-06T16:00:00Z,MPC,47960,16,17
2018-07-06T16:00:00Z,MYNC,51866,12,11
2018-07-06T16:00:00Z,NAKR,5500,11,12
2018-07-06T16:00:00Z,NATN,525269,16,14
2018-07-06T16:00:00Z,PDSS,58517,12,10
2018-07-06T16:00:00Z,PEOP,170820,15,13
2018-07-06T16:00:00Z,POWR,0,6,6
2018-07-06T16:00:00Z,SHRX,304766,11,10
2018-07-06T16:00:00Z,SKBD,1700,25,23
2018-07-06T16:00:00Z,SKEI,0,6,7
2018-07-06T16:00:00Z,SMUG,273656,15,16
2018-07-06T16:00:00Z,SSS,3134,32,36
2018-07-06T16:00:00Z,STFP,0,7,7
2018-07-06T16:00:00Z,SWNC,4056,19,17
2018-07-06T16:00:00Z,TAG,2368,47,48
2018-07-06T16:00:00Z,TNAH,1002,20,20
2018-07-06T16:00:00Z,TNPT,174655,14,13
2018-07-06T16:00:00Z,TPEG,0,8,8
2018-07-06T16:00:00Z,TPP,20350,9,10
2018-07-06T16:00:00Z,TSRC,1105,19,19
2018-07-06T16:00:00Z,UNIB,759409,17,15
2018-07-06T16:00:00Z,VPTS,3612,1493,1495
2018-07-06T16:00:00Z,YIPP,0,12,13
2018-07-06T16:30:00Z,AAVL,0,6,8
2018-07-06T16:30:00Z,ACFI,0,9,9
2018-07-06T16:30:00Z,BB,0,9,7
2018-07-06T16:30:00Z,BOTT,9945,18,18
2018-07-06T16:30:00Z,BUZZ,1025,79,74
2018-07-06T16:30:00Z,CHIA,3055,58,61
2018-07-06T16:30:00Z,CHPS,10000,10,7
2018-07-06T16:30:00Z,COFL,0,6,7
2018-07-06T16:30:00Z,CYBU,0,6,6
2018-07-06T16:30:00Z,DROO,2150,20,20
2018-07-06T16:30:00Z,EEEEE,0,8,8
2018-07-06T16:30:00Z,FAER,18680,17,17
2018-07-06T16:30:00Z,FISH,30,37,38
2018-07-06T16:30:00Z,HELT,4448,62,59
2018-07-06T16:30:00Z,HUW,5600,17,20
2018-07-06T16:30:00Z,KAUF,2515,17,17
2018-07-06T16:30:00Z,KBAT,152100,13,15
2018-07-06T16:30:00Z,KSON,2032,1012,1022
2018-07-06T16:30:00Z,LDSC,141378,14,17
2018-07-06T16:30:00Z,LUPE,1000,12,14
2018-07-06T16:30:00Z,MPC,49860,16,17
2018-07-06T16:30:00Z,MYNC,51866,12,12
2018-07-06T16:30:00Z,NAKR,5500,11,12
2018-07-06T16:30:00Z,NATN,525269,16,14
2018-07-06T16:30:00Z,PDSS,61517,12,9
2018-07-06T16:30:00Z,PEOP,171820,15,13
2018-07-06T16:30:00Z,POWR,0,6,6
2018-07-06T16:30:00Z,SHRX,318266,11,10
2018-07-06T16:30:00Z,SKBD,1700,25,22
2018-07-06T16:30:00Z,SKEI,0,6,7
2018-07-06T16:30:00Z,SMUG,275656,15,16
2018-07-06T16:30:00Z,SSS,3134,32,37
2018-07-06T16:30:00Z,STFP,0,7,7
2018-07-06T16:30:00Z,SWNC,5056,19,18
2018-07-06T16:30:00Z,TAG,2368,47,48
2018-07-06T16:30:00Z,TNAH,1002,20,20
2018-07-06T16:30:00Z,TNPT,174655,14,13
2018-07-06T16:30:00Z,TPEG,0,8,8
2018-07-06T16:30:00Z,TPP,30850,9,10
2018-07-06T16:30:00Z,TSRC,1105,19,19
2018-07-06T16:30:00Z,UNIB,760509,17,14
2018-07-06T16:30:00Z,VPTS,3622,1493,1497
2018-07-06T16:30:00Z,YIPP,0,12,13
2018-07-06T17:00:00Z,AAVL,0,6,8
2018-07-06T17:00:00Z,ACFI,0,9,9
2018-07-06T17:00:00Z,BB,0,9,7
2018-07-06T17:00:00Z,BOTT,9945,18,18
2018-07-06T17:00:00Z,BUZZ,2025,79,72
2018-07-06T17:00:00Z,CHIA,3055,58,63
2018-07-06T17:00:00Z,CHPS,10000,10,7
2018-07-06T17:00:00Z,COFL,0,6,7
2018-07-06T17:00:00Z,CYBU,0,6,6
2018-07-06T17:00:00Z,DROO,2150,20,20
2018-07-06T17:00:00Z,EEEEE,0,8,8
2018-07-06T17:00:00Z,FAER,18680,17,17
2018-07-06T17:00:00Z,FISH,30,37,38
2018-07-06T17:00:00Z,HELT,4448,62,61
2018-07-06T17:00:00Z,HUW,5600,17,20
2018-07-06T17:00:00Z,KAUF,2515,17,17
2018-07-06T17:00:00Z,KBAT,241750,13,15
2018-07-06T17:00:00Z,KSON,2032,1012,1024
2018-07-06T17:00:00Z,LDSC,142378,14,17
2018-07-06T17:00:00Z,LUPE,1000,12,14
2018-07-06T17:00:00Z,MPC,49860,16,17
2018-07-06T17:00:00Z,MYNC,52866,12,12
2018-07-06T17:00:00Z,NAKR,5500,11,12
2018-07-06T17:00:00Z,NATN,525269,16,14
2018-07-06T17:00:00Z,PDSS,61517,12,9
2018-07-06T17:00:00Z,PEOP,171820,15,14
2018-07-06T17:00:00Z,POWR,0,6,6
2018-07-06T17:00:00Z,SHRX,330266,11,10
2018-07-06T17:00:00Z,SKBD,1700,25,23
2018-07-06T17:00:00Z,SKEI,0,6,7
2018-07-06T17:00:00Z,SMUG,279156,15,16
2018-07-06T17:00:00Z,SSS,4134,32,38
2018-07-06T17:00:00Z,STFP,0,7,7
2018-07-06T17:00:00Z,SWNC,7056,19,18
2018-07-06T17:00:00Z,TAG,3368,47,46
2018-07-06T17:00:00Z,TNAH,1002,20,20
2018-07-06T17:00:00Z,TNPT,175655,14,13
2018-07-06T17:00:00Z,TPEG,0,8,8
2018-07-06T17:00:00Z,TPP,33850,9,10
2018-07-06T17:00:00Z,TSRC,1105,19,19
2018-07-06T17:00:00Z,UNIB,760509,17,14
2018-07-06T17:00:00Z,VPTS,3622,1493,1497
2018-07-06T17:00:00Z,YIPP,0,12,13
2018-07-06T17:30:00Z,AAVL,0,6,8
2018-07-06T17:30:00Z,ACFI,0,9,9
2018-07-06T17:30:00Z,BB,0,9,7
2018-07-06T17:30:00Z,BOTT,9945,18,18
2018-07-06T17:30:00Z,BUZZ,2025,79,73
2018-07-06T17:30:00Z,CHIA,3055,58,64
2018-07-06T17:30:00Z,CHPS,10000,10,7
2018-07-06T17:30:00Z,COFL,0,6,7
2018-07-06T17:30:00Z,CYBU,0,6,6
2018-07-06T17:30:00Z,DROO,2150,20,20
2018-07-06T17:30:00Z,EEEEE,0,8,8
2018-07-06T17:30:00Z,FAER,18780,17,17
2018-07-06T17:30:00Z,FISH,30,37,38
2018-07-06T17:30:00Z,HELT,4448,62,60
2018-07-06T17:30:00Z,HUW,5600,17,20
2018-07-06T17:30:00Z,KAUF,2515,17,17
2018-07-06T17:30:00Z,KBAT,313420,13,15
2018-07-06T17:30:00Z,KSON,2033,1012,1023
2018-07-06T17:30:00Z,LDSC,143378,14,17
2018-07-06T17:30:00Z,LUPE,1000,12,14
2018-07-06T17:30:00Z,MPC,49860,16,17
2018-07-06T17:30:00Z,MYNC,52866,12,13
2018-07-06T17:30:00Z,NAKR,5500,11,12
2018-07-06T17:30:00Z,NATN,525269,16,14
2018-07-06T17:30:00Z,PDSS,61517,12,9
2018-07-06T17:30:00Z,PEOP,171820,15,14
2018-07-06T17:30:00Z,POWR,0,6,6
2018-07-06T17:30:00Z,SHRX,345266,11,10
2018-07-06T17:30:00Z,SKBD,1700,25,22
2018-07-06T17:30:00Z,SKEI,0,6,7
2018-07-06T17:30:00Z,SMUG,284156,15,16
2018-07-06T17:30:00Z,SSS,4134,32,38
2018-07-06T17:30:00Z,STFP,0,7,7
2018-07-06T17:30:00Z,SWNC,7056,19,18
2018-07-06T17:30:00Z,TAG,3368,47,47
2018-07-06T17:30:00Z,TNAH,1002,20,19
2018-07-06T17:30:00Z,TNPT,175655,14,13
2018-07-06T17:30:00Z,TPEG,0,8,8
2018-07-06T17:30:00Z,TPP,43850,9,10
2018-07-06T17:30:00Z,TSRC,1105,19,19
2018-07-06T17:30:00Z,UNIB,760509,17,14
2018-07-06T17:30:00Z,VPTS,3622,1493,1494
2018-07-06T17:30:00Z,YIPP,0,12,13
2018-07-06T18:00:00Z,AAVL,0,6,8
2018-07-06T18:00:00Z,ACFI,0,9,9
2018-07-06T18:00:00Z,BB,0,9,7
2018-07-06T18:00:00Z,BOTT,10945,18,17
2018-07-06T18:00:00Z,BUZZ,3025,79,72
2018-07-06T18:00:00Z,CHIA,3055,58,63
2018-07-06T18:00:00Z,CHPS,10000,10,7
2018-07-06T18:00:00Z,COFL,0,6,7
2018-07-06T18:00:00Z,CYBU,0,6,6
2018-07-06T18:00:00Z,DROO,3150,20,20
2018-07-06T18:00:00Z,EEEEE,0,8,8
2018-07-06T18:00:00Z,FAER,19780,17,17
2018-07-06T18:00:00Z,FISH,30,37,39
2018-07-06T18:00:00Z,HELT,4448,62,62
2018-07-06T18:00:00Z,HUW,5900,17,20
2018-07-06T18:00:00Z,KAUF,3515,17,17
2018-07-06T18:00:00Z,KBAT,416070,13,15
2018-07-06T18:00:00Z,KSON,2033,1012,1023
2018-07-06T18:00:00Z,LDSC,144378,14,17
2018-07-06T18:00:00Z,LUPE,1000,12,14
2018-07-06T18:00:00Z,MPC,52360,16,17
2018-07-06T18:00:00Z,MYNC,52866,12,13
2018-07-06T18:00:00Z,NAKR,5500,11,12
2018-07-06T18:00:00Z,NATN,525269,16,14
2018-07-06T18:00:00Z,PDSS,61517,12,9
2018-07-06T18:00:00Z,PEOP,171820,15,13
2018-07-06T18:00:00Z,POWR,0,6,6
2018-07-06T18:00:00Z,SHRX,359266,11,10
2018-07-06T18:00:00Z,SKBD,1700,25,21
2018-07-06T18:00:00Z,SKEI,0,6,7
2018-07-06T18:00:00Z,SMUG,286856,15,16
2018-07-06T18:00:00Z,SSS,4134,32,37
2018-07-06T18:00:00Z,STFP,0,7,7
2018-07-06T18:00:00Z,SWNC,7056,19,18
2018-07-06T18:00:00Z,TAG,3368,47,47
2018-07-06T18:00:00Z,TNAH,1902,20,19
2018-07-06T18:00:00Z,TNPT,175655,14,13
2018-07-06T18:00:00Z,TPEG,0,8,8
2018-07-06T18:00:00Z,TPP,51850,9,10
2018-07-06T18:00:00Z,TSRC,1105,19,19
2018-07-06T18:00:00Z,UNIB,760509,17,14
2018-07-06T18:00:00Z,VPTS,3622,1493,1491
2018-07-06T18:00:00Z,YIPP,0,12,13
2018-07-06T18:30:00Z,AAVL,0,6,8
2018-07-06T18:30:00Z,ACFI,0,9,9
2018-07-06T18:30:00Z,BB,0,9,7
2018-07-06T18:30:00Z,BOTT,11145,18,17
2018-07-06T18:30:00Z,BUZZ,3025,79,70
2018-07-06T18:30:00Z,CHIA,3055,58,60
2018-07-06T18:30:00Z,CHPS,10000,10,7
2018-07-06T18:30:00Z,COFL,0,6,7
2018-07-06T18:30:00Z,CYBU,0,6,6
2018-07-06T18:30:00Z,DROO,3150,20,20
2018-07-06T18:30:00Z,EEEEE,0,8,8
2018-07-06T18:30:00Z,FAER,20780,17,17
2018-07-06T18:30:00Z,FISH,30,37,39
2018-07-06T18:30:00Z,HELT,4448,62,65
2018-07-06T18:30:00Z,HUW,5900,17,20
2018-07-06T18:30:00Z,KAUF,3515,17,17
2018-07-06T18:30:00Z,KBAT,494320,13,15
2018-07-06T18:30:00Z,KSON,2033,1012,1023
2018-07-06T18:30:00Z,LDSC,144928,14,17
2018-07-06T18:30:00Z,LUPE,1000,12,14
2018-07-06T18:30:00Z,MPC,53860,16,17
2018-07-06T18:30:00Z,MYNC,52866,12,13
2018-07-06T18:30:00Z,NAKR,5500,11,13
2018-07-06T18:30:00Z,NATN,525269,16,14
2018-07-06T18:30:00Z,PDSS,61517,12,9
2018-07-06T18:30:00Z,PEOP,171820,15,13
2018-07-06T18:30:00Z,POWR,0,6,7
2018-07-06T18:30:00Z,SHRX,364266,11,10
2018-07-06T18:30:00Z,SKBD,1700,25,22
2018-07-06T18:30:00Z,SKEI,0,6,7
2018-07-06T18:30:00Z,SMUG,287859,15,17
2018-07-06T18:30:00Z,SSS,4222,32,38
2018-07-06T18:30:00Z,STFP,0,7,7
2018-07-06T18:30:00Z,SWNC,7056,19,19
2018-07-06T18:30:00Z,TAG,3368,47,49
2018-07-06T18:30:00Z,TNAH,2902,20,19
2018-07-06T18:30:00Z,TNPT,175655,14,13
2018-07-06T18:30:00Z,TPEG,0,8,8
2018-07-06T18:30:00Z,TPP,58850,9,10
2018-07-06T18:30:00Z,TSRC,1105,19,19
2018-07-06T18:30:00Z,UNIB,760509,17,14
2018-07-06T18:30:00Z,VPTS,3622,1493,1492
2018-07-06T18:30:00Z,YIPP,0,12,13
2018-07-06T19:00:00Z,AAVL,0,6,8
2018-07-06T19:00:00Z,ACFI,0,9,9
2018-07-06T19:00:00Z,BB,0,9,7
2018-07-06T19:00:00Z,BOTT,12145,18,17
2018-07-06T19:00:00Z,BUZZ,3025,79,72
2018-07-06T19:00:00Z,CHIA,3065,58,61
2018-07-06T19:00:00Z,CHPS,10000,10,7
2018-07-06T19:00:00Z,COFL,0,6,7
2018-07-06T19:00:00Z,CYBU,0,6,6
2018-07-06T19:00:00Z,DROO,3150,20,20
2018-07-06T19:00:00Z,EEEEE,0,8,8
2018-07-06T19:00:00Z,FAER,21880,17,17
2018-07-06T19:00:00Z,FISH,30,37,40
2018-07-06T19:00:00Z,HELT,4448,62,68
2018-07-06T19:00:00Z,HUW,5900,17,20
2018-07-06T19:00:00Z,KAUF,3515,17,17
2018-07-06T19:00:00Z,KBAT,515620,13,15
2018-07-06T19:00:00Z,KSON,2035,1012,1021
2018-07-06T19:00:00Z,LDSC,145028,14,17
2018-07-06T19:00:00Z,LUPE,29251,12,15
2018-07-06T19:00:00Z,MPC,53860,16,17
2018-07-06T19:00:00Z,MYNC,52866,12,13
2018-07-06T19:00:00Z,NAKR,5500,11,13
2018-07-06T19:00:00Z,NATN,525269,16,14
2018-07-06T19:00:00Z,PDSS,61517,12,9
2018-07-06T19:00:00Z,PEOP,171820,15,13
2018-07-06T19:00:00Z,POWR,0,6,7
2018-07-06T19:00:00Z,SHRX,372266,11,10
2018-07-06T19:00:00Z,SKBD,1700,25,21
